No Of Rooms,Arrival date,Departure date,Room night,Adult,Child,F.Child,T.Pax,Room Type,Country,total rate net,Booking date,Travel Agent,arrival_day,arrival_month,arrival_weekday,booking_day_diff,ADR,Occupancy Rate,RevPAR,Occupancy Rate %,arrival_month_year
1,2024-03-29,2024-04-12,14,2,0,0,2,Deluxe GV,Germany,73949.96,2023-10-05,Direct bookings,29,3,4,176,5282.14,2.06%,109.0707375,2.064896755,2024-03
1,2024-02-08,2024-02-15,7,2,1,0,3,Deluxe GV,Germany,13837.46,2024-01-26,Direct bookings,8,2,3,13,1976.78,1.03%,20.40923304,1.032448378,2024-02
1,2024-06-06,2024-06-13,7,3,0,0,3,Deluxe GV,Germany,38304.7,2024-02-29,Direct bookings,6,6,3,98,5472.1,1.03%,56.49660767,1.032448378,2024-06
1,2024-04-25,2024-05-04,9,2,0,0,2,Deluxe GV,Netherlands,18016.92,2024-04-25,Direct bookings,25,4,3,0,2001.88,1.33%,26.57362832,1.327433628,2024-04
1,2024-05-20,2024-05-29,9,3,0,0,3,Deluxe GV,Germany,42691.77,2024-04-24,Direct bookings,20,5,0,26,4743.53,1.33%,62.96721239,1.327433628,2024-05
1,2025-03-31,2025-04-05,5,2,1,0,3,Deluxe GV,Egypt,42293.25,2025-02-13,Direct bookings,31,3,0,46,8458.65,0.74%,62.37942478,0.7374631268,2025-03
1,2024-04-18,2024-04-25,7,2,0,0,2,Deluxe GV,Germany,34894.51,2024-01-10,Direct bookings,18,4,3,99,4984.93,1.03%,51.46682891,1.032448378,2024-04
1,2024-08-27,2024-09-02,6,2,2,0,4,Deluxe GV,Egypt,41118.42,2024-08-27,Direct bookings,27,8,1,0,6853.07,0.88%,60.64663717,0.8849557522,2024-08
1,2024-05-14,2024-05-18,4,2,3,0,5,Deluxe GV,Egypt,19736.84,2024-05-11,Direct bookings,14,5,1,3,4934.21,0.59%,29.11038348,0.5899705015,2024-05
1,2024-09-07,2024-09-10,3,2,1,0,3,Deluxe GV,Egypt,19694.04,2024-09-04,Direct bookings,7,9,5,3,6564.68,0.44%,29.04725664,0.4424778761,2024-09
1,2025-04-26,2025-05-03,7,2,1,0,3,Deluxe GV,Germany,40093.48,2025-02-24,Direct bookings,26,4,5,61,5727.64,1.03%,59.13492625,1.032448378,2025-04
1,2025-04-26,2025-05-03,7,2,1,0,3,Deluxe GV,Austria,40093.48,2025-02-24,Direct bookings,26,4,5,61,5727.64,1.03%,59.13492625,1.032448378,2025-04
1,2025-03-09,2025-03-17,8,2,0,0,2,Deluxe GV,Germany,43708.56,2025-02-24,Direct bookings,9,3,6,13,5463.57,1.18%,64.46690265,1.179941003,2025-03
1,2024-06-23,2024-07-02,9,2,2,1,5,Deluxe GV,Germany,56151.18,2024-06-07,Direct bookings,23,6,6,16,6239.02,1.33%,82.81884956,1.327433628,2024-06
1,2024-07-12,2024-07-14,2,2,1,0,3,Deluxe GV,Egypt,12788.92,2024-07-10,Direct bookings,12,7,4,2,6394.46,0.29%,18.86271386,0.2949852507,2024-07
1,2024-06-20,2024-06-23,3,2,2,0,4,Deluxe GV,Egypt,24530.07,2024-06-19,Direct bookings,20,6,3,1,8176.69,0.44%,36.18004425,0.4424778761,2024-06
1,2024-03-10,2024-03-24,14,2,0,0,2,Deluxe GV,Germany,56600.04,2024-01-26,Direct bookings,10,3,6,44,4042.86,2.06%,83.48088496,2.064896755,2024-03
1,2024-07-21,2024-07-24,3,2,3,1,6,Deluxe GV,Egypt,24198.12,2024-07-18,Direct bookings,21,7,6,3,8066.04,0.44%,35.69044248,0.4424778761,2024-07
1,2024-02-02,2024-02-03,1,3,0,0,3,Deluxe GV,Egypt,4385.96,2024-02-02,Direct bookings,2,2,4,0,4385.96,0.15%,6.468967552,0.1474926254,2024-02
1,2025-03-28,2025-04-01,4,2,1,0,3,Deluxe GV,Turkey,32398.32,2024-12-29,Direct bookings,28,3,4,89,8099.58,0.59%,47.78513274,0.5899705015,2025-03
1,2024-06-15,2024-06-18,3,2,1,0,3,Deluxe GV,Egypt,24441.15,2024-06-15,Direct bookings,15,6,5,0,8147.05,0.44%,36.04889381,0.4424778761,2024-06
1,2024-04-29,2024-05-01,2,2,0,0,2,Deluxe GV,Egypt,11248.68,2024-04-28,Direct bookings,29,4,0,1,5624.34,0.29%,16.59097345,0.2949852507,2024-04
1,2024-04-29,2024-05-01,2,2,0,0,2,Deluxe GV,United Arab Emirates,11248.68,2024-04-28,Direct bookings,29,4,0,1,5624.34,0.29%,16.59097345,0.2949852507,2024-04
1,2025-02-13,2025-02-20,7,3,1,0,4,Deluxe GV,Czech Republic,33269.74,2025-02-07,Direct bookings,13,2,3,6,4752.82,1.03%,49.07041298,1.032448378,2025-02
1,2025-02-13,2025-02-20,7,3,1,0,4,Deluxe GV,Poland,33269.74,2025-02-07,Direct bookings,13,2,3,6,4752.82,1.03%,49.07041298,1.032448378,2025-02
1,2025-04-26,2025-05-03,7,2,0,0,2,Deluxe GV,England,63390.18,2025-04-26,Direct bookings,26,4,5,0,9055.74,1.03%,93.49584071,1.032448378,2025-04
1,2025-04-26,2025-05-03,7,2,0,0,2,Deluxe GV,France,63390.18,2025-04-26,Direct bookings,26,4,5,0,9055.74,1.03%,93.49584071,1.032448378,2025-04
1,2024-07-01,2024-07-05,4,2,0,0,2,Deluxe GV,Egypt,0,2024-06-29,Direct bookings,1,7,0,2,0,0.59%,0,0.5899705015,2024-07
1,2024-05-28,2024-06-07,10,2,1,0,3,Deluxe GV,Belarus,57722.7,2024-04-25,Direct bookings,28,5,1,33,5772.27,1.47%,85.13672566,1.474926254,2024-05
1,2023-12-03,2023-12-07,4,2,0,0,2,Deluxe GV,Russia,7729.36,2023-11-15,Direct bookings,3,12,6,18,1932.34,0.59%,11.40023599,0.5899705015,2023-12
1,2025-01-23,2025-01-30,7,2,0,0,2,Deluxe GV,Germany,23183.37,2024-11-08,Direct bookings,23,1,3,76,3311.91,1.03%,34.19376106,1.032448378,2025-01
1,2025-01-23,2025-01-30,7,2,0,0,2,Deluxe GV,Austria,23183.37,2024-11-08,Direct bookings,23,1,3,76,3311.91,1.03%,34.19376106,1.032448378,2025-01
1,2025-01-01,2025-01-10,9,2,3,1,6,Deluxe GV,Germany,84560.94,2024-08-03,Direct bookings,1,1,2,151,9395.66,1.33%,124.7211504,1.327433628,2025-01
1,2025-01-01,2025-01-10,9,2,3,1,6,Deluxe GV,Netherlands,84560.94,2024-08-03,Direct bookings,1,1,2,151,9395.66,1.33%,124.7211504,1.327433628,2025-01
1,2024-11-13,2024-11-14,1,2,0,0,2,Deluxe GV,Germany,4718.97,2024-07-12,Direct bookings,13,11,2,124,4718.97,0.15%,6.960132743,0.1474926254,2024-11
1,2024-07-25,2024-07-29,4,2,0,0,2,Deluxe GV,Egypt,30623.44,2024-07-24,Direct bookings,25,7,3,1,7655.86,0.59%,45.16731563,0.5899705015,2024-07
1,2024-09-01,2024-09-15,14,2,0,0,2,Deluxe GV,Germany,69962.48,2024-08-07,Direct bookings,1,9,6,25,4997.32,2.06%,103.1894985,2.064896755,2024-09
1,2024-01-22,2024-01-26,4,3,1,0,4,Deluxe GV,Egypt,17500,2024-01-21,Direct bookings,22,1,0,1,4375,0.59%,25.81120944,0.5899705015,2024-01
1,2025-04-24,2025-04-26,2,3,1,0,4,Deluxe GV,Egypt,19572.36,2025-04-24,Direct bookings,24,4,3,0,9786.18,0.29%,28.86778761,0.2949852507,2025-04
1,2025-02-05,2025-02-13,8,2,0,0,2,Deluxe GV,Germany,38124,2024-07-11,Direct bookings,5,2,2,209,4765.5,1.18%,56.2300885,1.179941003,2025-02
1,2024-08-28,2024-08-31,3,2,0,0,2,Deluxe GV,Egypt,16447.38,2024-08-07,Direct bookings,28,8,2,21,5482.46,0.44%,24.25867257,0.4424778761,2024-08
1,2024-08-19,2024-08-21,2,2,2,0,4,Deluxe GV,Egypt,18903.66,2024-08-15,Direct bookings,19,8,0,4,9451.83,0.29%,27.88150442,0.2949852507,2024-08
1,2025-02-24,2025-03-03,7,2,1,0,3,Deluxe GV,Germany,30025.66,2025-02-23,Direct bookings,24,2,0,1,4289.38,1.03%,44.28563422,1.032448378,2025-02
1,2025-02-24,2025-03-03,7,2,1,0,3,Deluxe GV,Switzerland,30025.66,2025-02-23,Direct bookings,24,2,0,1,4289.38,1.03%,44.28563422,1.032448378,2025-02
1,2024-01-27,2024-01-29,2,3,0,0,3,Deluxe GV,Egypt,11263.08,2024-01-27,Direct bookings,27,1,5,0,5631.54,0.29%,16.61221239,0.2949852507,2024-01
1,2024-09-15,2024-09-23,8,2,0,0,2,Deluxe GV,Egypt,53715.2,2024-08-04,Direct bookings,15,9,6,42,6714.4,1.18%,79.2259587,1.179941003,2024-09
1,2024-08-06,2024-08-12,6,3,0,0,3,Deluxe GV,Germany,52479.42,2024-02-22,Direct bookings,6,8,1,166,8746.57,0.88%,77.40327434,0.8849557522,2024-08
1,2025-05-11,2025-05-20,9,2,1,0,3,Deluxe GV,Germany,60773.45,2025-03-04,Direct bookings,11,5,6,68,6752.605556,1.33%,89.63635693,1.327433628,2025-05
1,2025-02-02,2025-02-04,2,2,2,0,4,Deluxe GV,China,11335.32,2025-02-02,Direct bookings,2,2,6,0,5667.66,0.29%,16.71876106,0.2949852507,2025-02
1,2024-05-19,2024-05-26,7,3,1,0,4,Deluxe GV,Germany,64627.01,2024-04-30,Direct bookings,19,5,6,19,9232.43,1.03%,95.32007375,1.032448378,2024-05
1,2024-05-19,2024-05-26,7,3,1,0,4,Deluxe GV,Syria,64627.01,2024-04-30,Direct bookings,19,5,6,19,9232.43,1.03%,95.32007375,1.032448378,2024-05
1,2024-05-16,2024-05-18,2,2,1,0,3,Deluxe GV,Egypt,9868.42,2024-05-16,Direct bookings,16,5,3,0,4934.21,0.29%,14.55519174,0.2949852507,2024-05
1,2024-01-10,2024-01-16,6,2,0,0,2,Deluxe GV,Germany,12973.92,2023-10-19,Direct bookings,10,1,2,83,2162.32,0.88%,19.13557522,0.8849557522,2024-01
1,2025-02-20,2025-02-24,4,3,1,0,4,Deluxe GV,France,35785.12,2025-02-12,Direct bookings,20,2,3,8,8946.28,0.59%,52.78041298,0.5899705015,2025-02
1,2024-12-05,2024-12-06,1,2,0,0,2,Deluxe GV,Germany,4089.92,2024-12-01,Direct bookings,5,12,3,4,4089.92,0.15%,6.032330383,0.1474926254,2024-12
1,2024-09-23,2024-10-02,9,2,0,0,2,Deluxe GV,Germany,39414.33,2024-09-03,Direct bookings,23,9,0,20,4379.37,1.33%,58.13323009,1.327433628,2024-09
1,2024-04-21,2024-04-27,6,2,0,0,2,Deluxe GV,Germany,28062.42,2024-03-14,Direct bookings,21,4,6,38,4677.07,0.88%,41.39,0.8849557522,2024-04
1,2024-06-23,2024-06-26,3,3,1,0,4,Deluxe GV,Egypt,26069.79,2024-03-08,Direct bookings,23,6,6,107,8689.93,0.44%,38.4510177,0.4424778761,2024-06
1,2024-01-01,2024-01-06,5,2,1,0,3,Deluxe GV,Germany,32774.75,2023-11-30,Direct bookings,1,1,0,32,6554.95,0.74%,48.34033923,0.7374631268,2024-01
1,2024-01-01,2024-01-06,5,2,1,0,3,Deluxe GV,Austria,32774.75,2023-11-30,Direct bookings,1,1,0,32,6554.95,0.74%,48.34033923,0.7374631268,2024-01
1,2024-07-14,2024-07-21,7,2,0,0,2,Deluxe GV,Switzerland,34143.41,2024-06-11,Direct bookings,14,7,6,33,4877.63,1.03%,50.3590118,1.032448378,2024-07
1,2024-07-14,2024-07-21,7,2,0,0,2,Deluxe GV,Italia,34143.41,2024-06-11,Direct bookings,14,7,6,33,4877.63,1.03%,50.3590118,1.032448378,2024-07
1,2025-01-10,2025-01-17,7,2,0,0,2,Deluxe GV,Germany,23305.59,2024-11-28,Direct bookings,10,1,4,43,3329.37,1.03%,34.37402655,1.032448378,2025-01
1,2024-10-08,2024-10-16,8,2,0,0,2,Deluxe GV,Germany,44334.64,2024-07-25,Direct bookings,8,10,1,75,5541.83,1.18%,65.39032448,1.179941003,2024-10
1,2025-06-28,2025-07-09,11,2,0,0,2,Deluxe GV,Germany,62135.83,2025-01-09,Direct bookings,28,6,5,170,5648.711818,1.62%,91.64576696,1.622418879,2025-06
1,2025-04-05,2025-04-19,14,2,1,0,3,Deluxe GV,Germany,70475.86,2024-10-20,Direct bookings,5,4,5,167,5033.99,2.06%,103.9466962,2.064896755,2025-04
1,2024-12-06,2024-12-10,4,2,2,0,4,Deluxe GV,Egypt,23966.16,2024-10-09,Direct bookings,6,12,4,58,5991.54,0.59%,35.34831858,0.5899705015,2024-12
1,2024-07-05,2024-07-08,3,2,1,0,3,Deluxe GV,Egypt,19736.82,2024-06-22,Direct bookings,5,7,4,13,6578.94,0.44%,29.11035398,0.4424778761,2024-07
1,2024-07-21,2024-07-25,4,2,2,0,4,Deluxe GV,Egypt,28996.72,2024-07-18,Direct bookings,21,7,6,3,7249.18,0.59%,42.7680236,0.5899705015,2024-07
1,2025-01-30,2025-02-02,3,3,0,0,3,Deluxe GV,Egypt,23026.32,2025-01-29,Direct bookings,30,1,3,1,7675.44,0.44%,33.96212389,0.4424778761,2025-01
1,2024-08-12,2024-08-19,7,2,3,1,6,Deluxe GV,Egypt,57051.82,2024-07-02,Direct bookings,12,8,0,41,8150.26,1.03%,84.14722714,1.032448378,2024-08
1,2024-01-20,2024-01-21,1,3,1,0,4,Deluxe GV,Estonia,2246.34,2024-01-20,Direct bookings,20,1,5,0,2246.34,0.15%,3.313185841,0.1474926254,2024-01
1,2024-08-31,2024-09-01,1,2,2,1,5,Deluxe GV,Philippines,9034.6,2024-08-31,Direct bookings,31,8,5,0,9034.6,0.15%,13.32536873,0.1474926254,2024-08
1,2025-02-04,2025-02-05,1,2,2,1,5,Deluxe GV,China,4509.08,2024-10-13,Direct bookings,4,2,1,114,4509.08,0.15%,6.650560472,0.1474926254,2025-02
1,2024-04-27,2024-04-29,2,2,0,0,2,Deluxe GV,Saudi Arabia,12463.54,2024-04-27,Direct bookings,27,4,5,0,6231.77,0.29%,18.38280236,0.2949852507,2024-04
1,2024-05-02,2024-05-06,4,2,1,0,3,Deluxe GV,Egypt,35526.32,2024-04-28,Direct bookings,2,5,3,4,8881.58,0.59%,52.39870206,0.5899705015,2024-05
1,2024-06-18,2024-06-22,4,2,0,0,2,Deluxe GV,Egypt,20676.72,2024-06-10,Direct bookings,18,6,1,8,5169.18,0.59%,30.49663717,0.5899705015,2024-06
1,2024-10-17,2024-10-26,9,1,0,0,1,Deluxe GV,Mozambique,3000,2024-09-21,Direct bookings,17,10,3,26,333.3333333,1.33%,4.424778761,1.327433628,2024-10
1,2024-04-14,2024-04-19,5,2,0,0,2,Deluxe GV,Egypt,26629.1,2024-04-14,Direct bookings,14,4,6,0,5325.82,0.74%,39.2759587,0.7374631268,2024-04
1,2025-01-18,2025-01-23,5,2,2,1,5,Deluxe GV,Turkey,33062.35,2024-12-27,Direct bookings,18,1,5,22,6612.47,0.74%,48.76452802,0.7374631268,2025-01
1,2024-10-02,2024-10-06,4,2,1,0,3,Deluxe GV,Egypt,24953.04,2024-08-29,Direct bookings,2,10,2,34,6238.26,0.59%,36.80389381,0.5899705015,2024-10
1,2024-06-26,2024-06-29,3,2,0,0,2,Deluxe GV,China,18169.2,2024-06-26,Direct bookings,26,6,2,0,6056.4,0.44%,26.79823009,0.4424778761,2024-06
1,2024-10-15,2024-10-16,1,1,0,0,1,Deluxe GV,Germany,0,2024-10-02,Direct bookings,15,10,1,13,0,0.15%,0,0.1474926254,2024-10
1,2024-10-15,2024-10-16,1,1,0,0,1,Deluxe GV,SERBIA,0,2024-10-02,Direct bookings,15,10,1,13,0,0.15%,0,0.1474926254,2024-10
1,2024-09-10,2024-09-14,4,2,0,0,2,Deluxe GV,Egypt,20676.72,2024-09-05,Direct bookings,10,9,1,5,5169.18,0.59%,30.49663717,0.5899705015,2024-09
1,2025-05-31,2025-06-08,8,2,0,0,2,Deluxe GV,Germany,49074.86,2025-01-26,Direct bookings,31,5,5,125,6134.3575,1.18%,72.38179941,1.179941003,2025-05
1,2025-01-20,2025-01-30,10,3,1,0,4,Deluxe GV,Turks & Caicos Islands,79157.2,2024-10-06,Direct bookings,20,1,0,106,7915.72,1.47%,116.7510324,1.474926254,2025-01
1,2025-01-20,2025-01-30,10,3,1,0,4,Deluxe GV,Turkey,79157.2,2024-10-06,Direct bookings,20,1,0,106,7915.72,1.47%,116.7510324,1.474926254,2025-01
1,2025-02-19,2025-02-26,7,2,0,0,2,Deluxe GV,Germany,38601.29,2025-01-05,Direct bookings,19,2,2,45,5514.47,1.03%,56.93405605,1.032448378,2025-02
1,2025-05-12,2025-05-18,6,2,0,0,2,Deluxe GV,Germany,33163.8,2025-05-05,Direct bookings,12,5,0,7,5527.3,0.88%,48.91415929,0.8849557522,2025-05
1,2024-12-04,2024-12-11,7,2,0,0,2,Deluxe GV,Danmark,33773.67,2024-11-11,Direct bookings,4,12,2,23,4824.81,1.03%,49.81367257,1.032448378,2024-12
1,2024-10-04,2024-10-13,9,2,0,0,2,Deluxe GV,Germany,48524.94,2024-06-25,Direct bookings,4,10,4,101,5391.66,1.33%,71.57070796,1.327433628,2024-10
1,2024-10-04,2024-10-13,9,2,0,0,2,Deluxe GV,Switzerland,48524.94,2024-06-25,Direct bookings,4,10,4,101,5391.66,1.33%,71.57070796,1.327433628,2024-10
1,2024-07-10,2024-07-25,15,2,0,0,2,Deluxe GV,Swaziland,0,2024-06-11,Direct bookings,10,7,2,29,0,2.21%,0,2.212389381,2024-07
1,2024-03-14,2024-03-23,9,2,0,0,2,Deluxe GV,Germany,53675.19,2024-01-11,Direct bookings,14,3,3,63,5963.91,1.33%,79.1669469,1.327433628,2024-03
1,2024-07-25,2024-07-28,3,3,2,0,5,Deluxe GV,Egypt,30556.86,2024-07-19,Direct bookings,25,7,3,6,10185.62,0.44%,45.06911504,0.4424778761,2024-07
1,2025-01-12,2025-01-20,8,2,2,1,5,Deluxe GV,Russia,42129.68,2024-11-04,Direct bookings,12,1,6,69,5266.21,1.18%,62.13817109,1.179941003,2025-01
1,2024-09-22,2024-10-04,12,2,1,0,3,Deluxe GV,Russia,61030.44,2024-08-07,Direct bookings,22,9,6,46,5085.87,1.77%,90.01539823,1.769911504,2024-09
1,2024-07-08,2024-07-19,11,1,1,0,2,Deluxe GV,Russia,36108.93,2024-06-07,Direct bookings,8,7,0,31,3282.63,1.62%,53.25800885,1.622418879,2024-07
1,2024-05-13,2024-05-27,14,2,0,0,2,Deluxe GV,Austria,50256.78,2024-01-09,Direct bookings,13,5,0,125,3589.77,2.06%,74.12504425,2.064896755,2024-05
1,2024-05-13,2024-05-27,14,2,0,0,2,Deluxe GV,Germany,50256.78,2024-01-09,Direct bookings,13,5,0,125,3589.77,2.06%,74.12504425,2.064896755,2024-05
1,2024-11-15,2024-11-24,9,2,0,0,2,Deluxe GV,Germany,62540.64,2024-10-28,Direct bookings,15,11,4,18,6948.96,1.33%,92.24283186,1.327433628,2024-11
1,2024-08-23,2024-08-31,8,2,1,0,3,Deluxe GV,Egypt,39473.68,2024-08-22,Direct bookings,23,8,4,1,4934.21,1.18%,58.22076696,1.179941003,2024-08
1,2024-07-08,2024-07-19,11,2,1,0,3,Deluxe GV,Russia,41267.16,2024-06-07,Direct bookings,8,7,0,31,3751.56,1.62%,60.8660177,1.622418879,2024-07
1,2024-11-06,2024-11-15,9,2,1,0,3,Deluxe GV,Germany,48094.11,2024-09-23,Direct bookings,6,11,2,44,5343.79,1.33%,70.93526549,1.327433628,2024-11
1,2025-06-09,2025-06-18,9,2,0,0,2,Deluxe GV,Germany,60194.37,2024-11-18,Direct bookings,9,6,0,203,6688.263333,1.33%,88.78225664,1.327433628,2025-06
1,2025-02-26,2025-03-09,11,2,1,0,3,Deluxe GV,Germany,42399.06,2024-11-18,Direct bookings,26,2,2,100,3854.46,1.62%,62.53548673,1.622418879,2025-02
1,2024-09-15,2024-09-20,5,2,1,0,3,Deluxe GV,Egypt,29076.6,2024-09-07,Direct bookings,15,9,6,8,5815.32,0.74%,42.88584071,0.7374631268,2024-09
1,2024-12-11,2024-12-20,9,2,2,0,4,Deluxe GV,Germany,47246.94,2024-08-27,Direct bookings,11,12,2,106,5249.66,1.33%,69.68575221,1.327433628,2024-12
1,2024-05-09,2024-05-12,3,2,0,0,2,Deluxe GV,France,25953.15,2024-05-01,Direct bookings,9,5,3,8,8651.05,0.44%,38.2789823,0.4424778761,2024-05
1,2024-09-05,2024-09-08,3,2,3,0,5,Deluxe GV,Egypt,0,2024-08-29,Direct bookings,5,9,3,7,0,0.44%,0,0.4424778761,2024-09
1,2025-03-20,2025-03-27,7,2,1,0,3,Deluxe GV,Germany,39192.79,2025-03-04,Direct bookings,20,3,3,16,5598.97,1.03%,57.80647493,1.032448378,2025-03
1,2025-01-05,2025-01-12,7,2,0,0,2,Deluxe GV,Germany,35041.58,2024-12-30,Direct bookings,5,1,6,6,5005.94,1.03%,51.68374631,1.032448378,2025-01
1,2024-11-25,2024-12-04,9,2,0,0,2,Deluxe GV,Germany,48037.95,2024-10-28,Direct bookings,25,11,0,28,5337.55,1.33%,70.85243363,1.327433628,2024-11
1,2025-02-01,2025-02-08,7,3,0,0,3,Deluxe GV,Germany,54266.52,2025-01-21,Direct bookings,1,2,5,11,7752.36,1.03%,80.03911504,1.032448378,2025-02
1,2024-03-27,2024-04-06,10,3,1,0,4,Deluxe GV,Germany,85213.8,2024-02-15,Direct bookings,27,3,2,41,8521.38,1.47%,125.6840708,1.474926254,2024-03
1,2025-02-27,2025-03-06,7,2,1,0,3,Deluxe GV,Turks & Caicos Islands,67290.3,2025-02-13,Direct bookings,27,2,3,14,9612.9,1.03%,99.24823009,1.032448378,2025-02
1,2025-02-27,2025-03-06,7,2,1,0,3,Deluxe GV,Turkey,67290.3,2025-02-13,Direct bookings,27,2,3,14,9612.9,1.03%,99.24823009,1.032448378,2025-02
1,2024-10-04,2024-10-13,9,2,0,0,2,Deluxe GV,Germany,50156.19,2024-06-25,Direct bookings,4,10,4,101,5572.91,1.33%,73.97668142,1.327433628,2024-10
1,2024-10-04,2024-10-13,9,2,0,0,2,Deluxe GV,Switzerland,50156.19,2024-06-25,Direct bookings,4,10,4,101,5572.91,1.33%,73.97668142,1.327433628,2024-10
1,2024-10-21,2024-10-28,7,2,1,0,3,Deluxe GV,Germany,63187.6,2024-10-02,Direct bookings,21,10,0,19,9026.8,1.03%,93.19705015,1.032448378,2024-10
1,2024-08-11,2024-08-23,12,2,0,0,2,Deluxe GV,Germany,87310.08,2024-07-08,Direct bookings,11,8,6,34,7275.84,1.77%,128.7759292,1.769911504,2024-08
1,2025-01-25,2025-01-29,4,2,2,1,5,Deluxe GV,Egypt,30545.12,2024-12-28,Direct bookings,25,1,5,28,7636.28,0.59%,45.05179941,0.5899705015,2025-01
1,2025-01-25,2025-01-29,4,2,2,1,5,Deluxe GV,Germany,30545.12,2024-12-28,Direct bookings,25,1,5,28,7636.28,0.59%,45.05179941,0.5899705015,2025-01
1,2024-06-02,2024-06-06,4,3,1,0,4,Deluxe GV,Egypt,35392.2,2024-06-01,Direct bookings,2,6,6,1,8848.05,0.59%,52.20088496,0.5899705015,2024-06
1,2024-06-23,2024-06-27,4,2,2,0,4,Deluxe GV,USA,23807.08,2024-05-31,Direct bookings,23,6,6,23,5951.77,0.59%,35.11368732,0.5899705015,2024-06
1,2024-09-15,2024-09-16,1,1,0,0,1,Deluxe GV,Egypt,4111.84,2024-09-15,Direct bookings,15,9,6,0,4111.84,0.15%,6.064660767,0.1474926254,2024-09
1,2025-02-02,2025-02-06,4,2,2,0,4,Deluxe GV,Egypt,24436.08,2025-01-09,Direct bookings,2,2,6,24,6109.02,0.59%,36.04141593,0.5899705015,2025-02
1,2024-12-17,2024-12-19,2,2,2,0,4,Deluxe GV,Egypt,11599.32,2024-12-15,Direct bookings,17,12,1,2,5799.66,0.29%,17.10814159,0.2949852507,2024-12
1,2024-08-20,2024-08-24,4,2,0,0,2,Deluxe GV,Egypt,27204.56,2024-08-16,Direct bookings,20,8,1,4,6801.14,0.59%,40.12471976,0.5899705015,2024-08
1,2024-08-20,2024-08-24,4,2,0,0,2,Deluxe GV,Egypt,27204.56,2024-08-16,Direct bookings,20,8,1,4,6801.14,0.59%,40.12471976,0.5899705015,2024-08
1,2024-09-12,2024-09-15,3,2,2,1,5,Deluxe GV,Egypt,27313.14,2024-09-10,Direct bookings,12,9,3,2,9104.38,0.44%,40.28486726,0.4424778761,2024-09
1,2024-04-29,2024-05-02,3,2,2,1,5,Deluxe GV,Egypt,16652.94,2024-04-29,Direct bookings,29,4,0,0,5550.98,0.44%,24.56185841,0.4424778761,2024-04
1,2024-05-14,2024-05-17,3,2,1,0,3,Deluxe GV,Egypt,17493.72,2024-04-29,Direct bookings,14,5,1,15,5831.24,0.44%,25.8019469,0.4424778761,2024-05
1,2024-04-28,2024-04-29,1,2,0,0,2,Deluxe GV,Saudi Arabia,5775.8,2024-04-25,Direct bookings,28,4,6,3,5775.8,0.15%,8.518879056,0.1474926254,2024-04
1,2024-06-16,2024-06-21,5,2,1,0,3,Deluxe GV,Egypt,28724.15,2024-06-06,Direct bookings,16,6,6,10,5744.83,0.74%,42.36600295,0.7374631268,2024-06
1,2024-06-16,2024-06-21,5,2,1,0,3,Deluxe GV,Syria,28724.15,2024-06-06,Direct bookings,16,6,6,10,5744.83,0.74%,42.36600295,0.7374631268,2024-06
1,2025-03-05,2025-03-09,4,2,2,1,5,Deluxe GV,Germany,25758.52,2025-01-27,Direct bookings,5,3,2,37,6439.63,0.59%,37.9919174,0.5899705015,2025-03
1,2024-09-09,2024-09-12,3,1,0,0,1,Deluxe GV,Egypt,10867.02,2024-09-09,Direct bookings,9,9,0,0,3622.34,0.44%,16.0280531,0.4424778761,2024-09
1,2024-09-03,2024-09-06,3,3,1,0,4,Deluxe GV,Egypt,22368.42,2024-09-01,Direct bookings,3,9,1,2,7456.14,0.44%,32.99176991,0.4424778761,2024-09
1,2024-03-06,2024-03-07,1,2,2,0,4,Deluxe GV,Egypt,6324.01,2024-02-29,Direct bookings,6,3,2,6,6324.01,0.15%,9.327448378,0.1474926254,2024-03
1,2024-01-22,2024-01-30,8,2,1,0,3,Deluxe GV,Russia,13526.32,2024-01-15,Direct bookings,22,1,0,7,1690.79,1.18%,19.95032448,1.179941003,2024-01
1,2024-05-03,2024-05-05,2,2,0,0,2,Deluxe GV,China,10504.4,2024-04-19,Direct bookings,3,5,4,14,5252.2,0.29%,15.49321534,0.2949852507,2024-05
1,2025-01-04,2025-01-09,5,3,0,0,3,Deluxe GV,Germany,25977.5,2024-12-15,Direct bookings,4,1,5,20,5195.5,0.74%,38.31489676,0.7374631268,2025-01
1,2025-02-07,2025-02-10,3,3,0,0,3,Deluxe GV,China,22966.83,2025-01-29,Direct bookings,7,2,4,9,7655.61,0.44%,33.87438053,0.4424778761,2025-02
1,2024-11-17,2024-11-18,1,2,1,0,3,Deluxe GV,Spain,6310.24,2024-11-17,Direct bookings,17,11,6,0,6310.24,0.15%,9.307138643,0.1474926254,2024-11
1,2024-11-18,2024-11-30,12,2,0,0,2,Deluxe GV,Germany,55725,2024-05-08,Direct bookings,18,11,0,194,4643.75,1.77%,82.19026549,1.769911504,2024-11
1,2024-09-09,2024-09-12,3,2,0,0,2,Deluxe GV,Egypt,19003.35,2024-09-06,Direct bookings,9,9,0,3,6334.45,0.44%,28.02853982,0.4424778761,2024-09
1,2025-02-25,2025-03-05,8,3,0,0,3,Deluxe GV,Switzerland,60188.16,2025-01-02,Direct bookings,25,2,1,54,7523.52,1.18%,88.77309735,1.179941003,2025-02
